area_alph,area,Mean.totalDensity,Median.totalDensity,SD.totalDensity,lower95,upper95,year.numb,year,N.obs.Area,Species,oldArea
I,8,1.937716142,1.878552532,0.423834061,1.282186059,2.913632718,4,1993,698,Squalus.acanthias,9
I,8,1.246729521,1.203264217,0.379816046,0.682890389,2.168266967,5,1996,698,Squalus.acanthias,9
I,8,2.485430968,2.442475134,0.464046926,1.660692726,3.464087452,6,1999,698,Squalus.acanthias,9
I,8,1.44737136,1.36342099,0.733888967,0.293439971,3.020834969,7,2001,698,Squalus.acanthias,9
I,8,2.383601374,2.354564826,0.872671038,0.722607636,4.145281285,8,2003,698,Squalus.acanthias,9
I,8,1.214567583,1.118891057,0.603259058,0.301555773,2.741725964,9,2005,698,Squalus.acanthias,9
I,8,4.197755388,4.171148074,1.280123728,1.761138902,6.736690119,10,2007,698,Squalus.acanthias,9
I,8,1.223026884,1.157320341,0.552893275,0.34719128,2.483261411,11,2009,698,Squalus.acanthias,9
I,8,1.116946811,1.046005379,0.422782467,0.525229862,2.097198784,12,2011,698,Squalus.acanthias,9
I,8,1.420867279,1.138741474,1.238430639,0.376248771,4.053754731,13,2013,698,Squalus.acanthias,9
I,8,2.688800666,2.239172988,1.78177409,0.818203812,7.050635257,14,2015,698,Squalus.acanthias,9
I,8,1.153076164,1.081382746,0.41472189,0.574385038,2.161534966,1,1984,698,Lepidopsetta.sp.,9
I,8,0.774545589,0.755185437,0.206973206,0.447964676,1.289369994,2,1987,698,Lepidopsetta.sp.,9
I,8,1.29053399,1.244034424,0.423823588,0.645791088,2.267218439,3,1990,698,Lepidopsetta.sp.,9
I,8,1.117053722,1.076427159,0.331489136,0.605892917,1.916825245,4,1993,698,Lepidopsetta.sp.,9
I,8,1.410525205,1.341747326,0.460484686,0.72631946,2.452313121,5,1996,698,Lepidopsetta.sp.,9
I,8,1.288501436,1.237754861,0.418915434,0.684196833,2.318391905,6,1999,698,Lepidopsetta.sp.,9
I,8,1.273394654,1.203621917,0.42232311,0.631228133,2.214604989,7,2001,698,Lepidopsetta.sp.,9
I,8,0.81891439,0.767151591,0.275227517,0.400886688,1.459510765,8,2003,698,Lepidopsetta.sp.,9
I,8,1.211563711,1.144277464,0.432872185,0.571912709,2.264482688,9,2005,698,Lepidopsetta.sp.,9
I,8,1.329792409,1.263854207,0.471782217,0.638020909,2.49693912,10,2007,698,Lepidopsetta.sp.,9
I,8,1.513977113,1.434065742,0.543880876,0.72142199,2.867119373,11,2009,698,Lepidopsetta.sp.,9
I,8,1.341319537,1.230383954,0.515414468,0.612605317,2.58612343,12,2011,698,Lepidopsetta.sp.,9
I,8,1.451561597,1.338042236,0.635754913,0.614299977,2.907025794,13,2013,698,Lepidopsetta.sp.,9
I,8,1.170321961,1.025522514,0.604412263,0.454617927,2.579395925,14,2015,698,Lepidopsetta.sp.,9
I,8,0.093947336,0.090928981,0.02430844,0.056598807,0.149916193,1,1984,698,Bathymaster.signatus,9
I,8,0.125649208,0.122536182,0.031967691,0.07469756,0.197649089,2,1987,698,Bathymaster.signatus,9
I,8,0.184145329,0.178555778,0.041294665,0.117848558,0.27549079,3,1990,698,Bathymaster.signatus,9
I,8,0.109229623,0.106304676,0.02620808,0.068111241,0.170705559,4,1993,698,Bathymaster.signatus,9
I,8,0.129668264,0.123560261,0.038274046,0.072808555,0.221419307,5,1996,698,Bathymaster.signatus,9
I,8,0.136446338,0.132310659,0.032652957,0.086319647,0.211344767,6,1999,698,Bathymaster.signatus,9
I,8,0.115552108,0.109438793,0.037390737,0.060818155,0.20312226,7,2001,698,Bathymaster.signatus,9
I,8,0.100020331,0.092786285,0.03920759,0.047672813,0.188144135,8,2003,698,Bathymaster.signatus,9
I,8,0.14025806,0.124098778,0.069319862,0.056497197,0.29873979,9,2005,698,Bathymaster.signatus,9
I,8,0.146186092,0.132336774,0.064559119,0.064019877,0.307536737,10,2007,698,Bathymaster.signatus,9
I,8,0.211095398,0.197694002,0.075838824,0.098707663,0.394638292,11,2009,698,Bathymaster.signatus,9
I,8,0.069102264,0.065830095,0.023358335,0.034624476,0.120328615,12,2011,698,Bathymaster.signatus,9
I,8,0.091382152,0.084620138,0.035655537,0.041556621,0.181825641,13,2013,698,Bathymaster.signatus,9
I,8,0.064117876,0.058663833,0.026597783,0.028371583,0.128479683,14,2015,698,Bathymaster.signatus,9
I,8,0.002179406,0.000916867,0.004045067,0.000124063,0.0145138,1,1984,698,Mallotus.villosus,9
I,8,0.002608601,0.001203493,0.005760945,0.000198671,0.011736972,2,1987,698,Mallotus.villosus,9
I,8,0.00455224,0.003195473,0.005337311,0.00082417,0.01674229,3,1990,698,Mallotus.villosus,9
I,8,0.003768086,0.002608912,0.004172844,0.000519392,0.01365743,4,1993,698,Mallotus.villosus,9
I,8,0.020095138,0.014880412,0.017864143,0.003516474,0.064164287,5,1996,698,Mallotus.villosus,9
I,8,0.0034906,0.002334009,0.00410415,0.00061992,0.013083281,6,1999,698,Mallotus.villosus,9
I,8,0.019334706,0.015583266,0.017407835,0.005493588,0.052712253,7,2001,698,Mallotus.villosus,9
I,8,0.518983965,0.324453906,0.58299204,0.068056463,1.960824384,8,2003,698,Mallotus.villosus,9
I,8,0.014489845,0.010480054,0.01602431,0.002711985,0.051252238,9,2005,698,Mallotus.villosus,9
I,8,0.006782182,0.003801039,0.010774061,0.000756268,0.031418275,10,2007,698,Mallotus.villosus,9
I,8,0.019984223,0.010991622,0.031271735,0.002376825,0.095149292,11,2009,698,Mallotus.villosus,9
I,8,0.016717583,0.011481382,0.019918798,0.00238565,0.060340534,12,2011,698,Mallotus.villosus,9
I,8,0.553252722,0.40317262,0.534021791,0.087211752,1.983937155,13,2013,698,Mallotus.villosus,9
I,8,0.006162825,0.004383761,0.007206611,0.001512181,0.020137881,14,2015,698,Mallotus.villosus,9
I,8,0.013770391,0.011962117,0.007600153,0.004296148,0.033420001,1,1984,698,Hyas.lyratus,9
I,8,0.000487816,0.000220083,0.000820788,2.54E-05,0.002646988,2,1987,698,Hyas.lyratus,9
I,8,0.004443972,0.003727022,0.002837876,0.001339188,0.011999354,3,1990,698,Hyas.lyratus,9
I,8,0.002636172,0.002337081,0.00140447,0.000888549,0.006082003,4,1993,698,Hyas.lyratus,9
I,8,0.006693392,0.005863082,0.003547919,0.002594827,0.015479695,5,1996,698,Hyas.lyratus,9
I,8,0.008600487,0.008191542,0.002671788,0.004471068,0.014947123,6,1999,698,Hyas.lyratus,9
I,8,0.01380793,0.01307441,0.004881992,0.006690434,0.025606066,7,2001,698,Hyas.lyratus,9
I,8,0.021233482,0.020286456,0.007502302,0.009421492,0.03866103,8,2003,698,Hyas.lyratus,9
I,8,0.030644438,0.029441085,0.009268834,0.015982597,0.052167216,9,2005,698,Hyas.lyratus,9
I,8,0.016596117,0.015673563,0.005825451,0.008183934,0.030487822,10,2007,698,Hyas.lyratus,9
I,8,0.017335318,0.016547865,0.005587278,0.008855534,0.031125969,11,2009,698,Hyas.lyratus,9
I,8,0.012028665,0.011147818,0.004690373,0.005600841,0.023132552,12,2011,698,Hyas.lyratus,9
I,8,0.013706515,0.012450303,0.005870866,0.005728163,0.028551762,13,2013,698,Hyas.lyratus,9
I,8,0.020026293,0.018193545,0.008509129,0.008583905,0.042435121,14,2015,698,Hyas.lyratus,9
I,8,0.006513938,0.005978453,0.002726829,0.002761817,0.013730028,1,1984,698,Malacocottus.zonurus,9
I,8,0.004792589,0.004388525,0.002295499,0.001768203,0.010402352,2,1987,698,Malacocottus.zonurus,9
I,8,0.004076838,0.003762113,0.001796197,0.001610858,0.008104675,3,1990,698,Malacocottus.zonurus,9
I,8,0.004743904,0.004403481,0.001945499,0.002110352,0.009431624,4,1993,698,Malacocottus.zonurus,9
I,8,0.003046273,0.002770025,0.001391197,0.001233645,0.006575039,5,1996,698,Malacocottus.zonurus,9
I,8,0.001953714,0.001707169,0.001083646,0.000708052,0.004864136,6,1999,698,Malacocottus.zonurus,9
I,8,0.001705136,0.001494096,0.001016521,0.000603433,0.004173419,7,2001,698,Malacocottus.zonurus,9
I,8,0.001537941,0.001342492,0.000850205,0.00056282,0.003470218,8,2003,698,Malacocottus.zonurus,9
I,8,0.001706949,0.001464582,0.001007556,0.000627585,0.003977798,9,2005,698,Malacocottus.zonurus,9
I,8,0.002152306,0.00189678,0.001308267,0.000811582,0.004968664,10,2007,698,Malacocottus.zonurus,9
I,8,0.001792727,0.00141883,0.001436739,0.000536954,0.004969273,11,2009,698,Malacocottus.zonurus,9
I,8,0.001485144,0.001198443,0.001054638,0.000379487,0.004210274,12,2011,698,Malacocottus.zonurus,9
I,8,0.001767309,0.001324581,0.001533584,0.000404904,0.005759352,13,2013,698,Malacocottus.zonurus,9
I,8,0.002215396,0.00178206,0.001569936,0.000570288,0.006387661,14,2015,698,Malacocottus.zonurus,9
I,8,0.009929262,0.009044544,0.004389538,0.0043514,0.019926564,1,1984,698,Dasycottus.setiger,9
I,8,0.003486701,0.003196083,0.00154686,0.001390451,0.007468419,2,1987,698,Dasycottus.setiger,9
I,8,0.003086584,0.002837007,0.001263447,0.001343331,0.00620255,3,1990,698,Dasycottus.setiger,9
I,8,0.0038463,0.003607972,0.001440474,0.001730729,0.007394557,4,1993,698,Dasycottus.setiger,9
I,8,0.002461022,0.002154966,0.001239722,0.000885381,0.005557188,5,1996,698,Dasycottus.setiger,9
I,8,0.002146539,0.00187236,0.001090862,0.000789249,0.005153534,6,1999,698,Dasycottus.setiger,9
I,8,0.005459958,0.005085535,0.002424143,0.002275689,0.011450365,7,2001,698,Dasycottus.setiger,9
I,8,0.00804027,0.007624474,0.002778565,0.003854246,0.01462817,8,2003,698,Dasycottus.setiger,9
I,8,0.004497925,0.004168203,0.001967484,0.001894538,0.009359388,9,2005,698,Dasycottus.setiger,9
I,8,0.003611961,0.003305797,0.001577007,0.001450824,0.007386856,10,2007,698,Dasycottus.setiger,9
I,8,0.003617299,0.003318118,0.001558918,0.001646326,0.007265838,11,2009,698,Dasycottus.setiger,9
I,8,0.005523576,0.005013194,0.002511819,0.002242204,0.011748056,12,2011,698,Dasycottus.setiger,9
I,8,0.014124098,0.013354733,0.005328778,0.006249598,0.02676912,13,2013,698,Dasycottus.setiger,9
I,8,0.005170336,0.004714784,0.002476612,0.002064488,0.011402367,14,2015,698,Dasycottus.setiger,9
I,8,0.538999307,0.524035918,0.122153911,0.335052899,0.815910067,1,1984,698,Hemitripterus.bolini,9
I,8,0.447602975,0.44008236,0.095707425,0.286648717,0.669998348,2,1987,698,Hemitripterus.bolini,9
I,8,0.244728896,0.237187118,0.061803202,0.146058259,0.38233955,3,1990,698,Hemitripterus.bolini,9
I,8,0.23925953,0.231723099,0.06240205,0.140662936,0.375566518,4,1993,698,Hemitripterus.bolini,9
I,8,0.151427904,0.144137724,0.051253361,0.07512514,0.269948147,5,1996,698,Hemitripterus.bolini,9
I,8,0.132375173,0.124836852,0.044201533,0.064620457,0.230577554,6,1999,698,Hemitripterus.bolini,9
I,8,0.161116547,0.152534677,0.056430937,0.075664352,0.298301694,7,2001,698,Hemitripterus.bolini,9
I,8,0.194526071,0.186437052,0.061200434,0.100339354,0.340348798,8,2003,698,Hemitripterus.bolini,9
I,8,0.176175268,0.168519461,0.055743536,0.09435281,0.313652257,9,2005,698,Hemitripterus.bolini,9
I,8,0.121850561,0.115007482,0.042994702,0.055954824,0.219251268,10,2007,698,Hemitripterus.bolini,9
I,8,0.138861811,0.131056863,0.048129837,0.069330386,0.248404487,11,2009,698,Hemitripterus.bolini,9
I,8,0.181022375,0.169582753,0.064176455,0.088967556,0.335425593,12,2011,698,Hemitripterus.bolini,9
I,8,0.140928445,0.130835997,0.056351337,0.06158072,0.284614159,13,2013,698,Hemitripterus.bolini,9
I,8,0.166144671,0.154035431,0.066604753,0.069035727,0.327337853,14,2015,698,Hemitripterus.bolini,9
I,8,0.001908591,0.001684715,0.001068435,0.000653557,0.004696847,1,1984,698,Lycodes.brevipes,9
I,8,0.000967413,0.000817003,0.000604133,0.000282455,0.00249821,2,1987,698,Lycodes.brevipes,9
I,8,0.002162472,0.00191142,0.001050403,0.000829566,0.004739062,3,1990,698,Lycodes.brevipes,9
I,8,0.002321526,0.002123205,0.000997548,0.001040508,0.004719385,4,1993,698,Lycodes.brevipes,9
I,8,0.008390284,0.007761285,0.003383713,0.003729025,0.016715883,5,1996,698,Lycodes.brevipes,9
I,8,0.010304284,0.00941147,0.00441265,0.004554836,0.02107757,6,1999,698,Lycodes.brevipes,9
I,8,0.026193645,0.024414488,0.009900901,0.012214689,0.048697426,7,2001,698,Lycodes.brevipes,9
I,8,0.038904862,0.036174383,0.014054147,0.019804522,0.074326988,8,2003,698,Lycodes.brevipes,9
I,8,0.014367346,0.013526152,0.005256814,0.006804092,0.026039706,9,2005,698,Lycodes.brevipes,9
I,8,0.0138357,0.012453368,0.007036215,0.005029862,0.031978316,10,2007,698,Lycodes.brevipes,9
I,8,0.021672782,0.019503217,0.01056032,0.008743362,0.049181487,11,2009,698,Lycodes.brevipes,9
I,8,0.016517419,0.013965198,0.010314501,0.005241091,0.040702236,12,2011,698,Lycodes.brevipes,9
I,8,0.031139375,0.026803113,0.016779191,0.010804921,0.076413675,13,2013,698,Lycodes.brevipes,9
I,8,0.014144601,0.012433459,0.007167461,0.005352849,0.034525265,14,2015,698,Lycodes.brevipes,9
I,8,0.002007696,0.001759525,0.000962587,0.000789962,0.004364924,1,1984,698,Sebastes.babcocki,9
I,8,0.002307969,0.00209428,0.001036932,0.000889996,0.004862457,2,1987,698,Sebastes.babcocki,9
I,8,0.00215278,0.001995704,0.000886147,0.000870154,0.004253703,3,1990,698,Sebastes.babcocki,9
I,8,0.002497256,0.002323373,0.001047509,0.001052627,0.005255746,4,1993,698,Sebastes.babcocki,9
I,8,0.002335799,0.002121234,0.001009627,0.000962585,0.004847854,5,1996,698,Sebastes.babcocki,9
I,8,0.002531871,0.002345208,0.001136684,0.000936119,0.005385155,6,1999,698,Sebastes.babcocki,9
I,8,0.002283399,0.002069421,0.001084662,0.000806435,0.004998281,7,2001,698,Sebastes.babcocki,9
I,8,0.002847493,0.002548778,0.001369464,0.001090508,0.006236158,8,2003,698,Sebastes.babcocki,9
I,8,0.005123412,0.004646489,0.002296078,0.002159832,0.010568286,9,2005,698,Sebastes.babcocki,9
I,8,0.007700385,0.006812844,0.003569852,0.003169839,0.016453694,10,2007,698,Sebastes.babcocki,9
I,8,0.014527686,0.013355835,0.005940955,0.006235363,0.029781548,11,2009,698,Sebastes.babcocki,9
I,8,0.013824245,0.01268314,0.00613074,0.005497611,0.028433769,12,2011,698,Sebastes.babcocki,9
I,8,0.016434364,0.014281722,0.008518535,0.005889133,0.037986021,13,2013,698,Sebastes.babcocki,9
I,8,0.013884094,0.01221089,0.007319812,0.004893729,0.030671487,14,2015,698,Sebastes.babcocki,9
I,8,0.008111045,0.007347443,0.003516785,0.003398013,0.017023014,1,1984,698,Lycodes.palearis,9
I,8,0.00934228,0.008758482,0.003313162,0.00444468,0.016974369,2,1987,698,Lycodes.palearis,9
I,8,0.016728515,0.015928027,0.004744832,0.009508912,0.028094446,3,1990,698,Lycodes.palearis,9
I,8,0.018946139,0.018289306,0.005028509,0.010687921,0.030907681,4,1993,698,Lycodes.palearis,9
I,8,0.014891102,0.014391921,0.004685062,0.007722958,0.025971889,5,1996,698,Lycodes.palearis,9
I,8,0.017461395,0.016925738,0.005550029,0.009151381,0.031149189,6,1999,698,Lycodes.palearis,9
I,8,0.032106206,0.031081166,0.009027627,0.017309162,0.052167427,7,2001,698,Lycodes.palearis,9
I,8,0.042950121,0.041314333,0.011530221,0.024622293,0.068368078,8,2003,698,Lycodes.palearis,9
I,8,0.028776327,0.027730247,0.008015757,0.01685249,0.04758427,9,2005,698,Lycodes.palearis,9
I,8,0.028425119,0.027564206,0.007681053,0.016103143,0.046318193,10,2007,698,Lycodes.palearis,9
I,8,0.022522975,0.021739537,0.006382489,0.012874002,0.036638,11,2009,698,Lycodes.palearis,9
I,8,0.022173363,0.021037867,0.007377699,0.011284086,0.038815011,12,2011,698,Lycodes.palearis,9
I,8,0.019079447,0.017668462,0.007193036,0.008912568,0.037220445,13,2013,698,Lycodes.palearis,9
I,8,0.015339884,0.014491351,0.005870842,0.00665805,0.029959971,14,2015,698,Lycodes.palearis,9
I,8,0.088084249,0.081070608,0.037187678,0.036213111,0.175579855,1,1984,698,Ophiodon.elongatus,9
I,8,0.111080981,0.104298501,0.0375595,0.055777601,0.194979461,2,1987,698,Ophiodon.elongatus,9
I,8,0.2971345,0.272824755,0.123492449,0.127900659,0.587716592,3,1990,698,Ophiodon.elongatus,9
I,8,0.533437949,0.505205448,0.182943043,0.262859217,0.964051364,4,1993,698,Ophiodon.elongatus,9
I,8,0.722729446,0.6655855,0.312951026,0.288721274,1.473700605,5,1996,698,Ophiodon.elongatus,9
I,8,1.021440366,0.985449426,0.289634685,0.551648938,1.696994499,6,1999,698,Ophiodon.elongatus,9
I,8,1.38897132,1.336306669,0.427239573,0.702593171,2.310966792,7,2001,698,Ophiodon.elongatus,9
I,8,1.425167643,1.369147338,0.415304288,0.778929355,2.40800424,8,2003,698,Ophiodon.elongatus,9
I,8,2.332414972,2.246738985,0.593066981,1.382223923,3.731689251,9,2005,698,Ophiodon.elongatus,9
I,8,1.477847726,1.42424022,0.436284413,0.795973466,2.457726006,10,2007,698,Ophiodon.elongatus,9
I,8,2.481173818,2.340003115,0.765969833,1.372616458,4.328610861,11,2009,698,Ophiodon.elongatus,9
I,8,1.688098913,1.595396863,0.606298883,0.802218978,3.141724577,12,2011,698,Ophiodon.elongatus,9
I,8,1.050464634,0.91913379,0.536193014,0.358790969,2.412918745,13,2013,698,Ophiodon.elongatus,9
I,8,1.243989046,1.111251676,0.596508973,0.473240724,2.753559613,14,2015,698,Ophiodon.elongatus,9
I,8,0.180162342,0.163444429,0.086740125,0.065397551,0.385493296,1,1984,698,Raja.binoculata,9
I,8,0.259235567,0.236706372,0.119127513,0.100751208,0.552766192,2,1987,698,Raja.binoculata,9
I,8,0.131632399,0.115849385,0.068774652,0.047493237,0.313060084,3,1990,698,Raja.binoculata,9
I,8,0.189842058,0.172477602,0.083867453,0.078032008,0.397564506,4,1993,698,Raja.binoculata,9
I,8,0.225760288,0.204700254,0.107939178,0.083951517,0.473339703,5,1996,698,Raja.binoculata,9
I,8,0.264707964,0.239365139,0.124031684,0.10338025,0.589681092,6,1999,698,Raja.binoculata,9
I,8,0.202087038,0.179732226,0.104429222,0.072948385,0.470681383,7,2001,698,Raja.binoculata,9
I,8,0.272705873,0.247025471,0.132001137,0.104354669,0.626077542,8,2003,698,Raja.binoculata,9
I,8,0.264023635,0.224979156,0.149479069,0.091572657,0.651551406,9,2005,698,Raja.binoculata,9
I,8,0.321421838,0.28331673,0.165399885,0.120106253,0.741209747,10,2007,698,Raja.binoculata,9
I,8,0.233890636,0.210857832,0.116647813,0.084900006,0.508084975,11,2009,698,Raja.binoculata,9
I,8,0.28304707,0.250104156,0.144981105,0.097533298,0.660625407,12,2011,698,Raja.binoculata,9
I,8,0.163405985,0.138119939,0.101161821,0.049715686,0.431623183,13,2013,698,Raja.binoculata,9
I,8,0.296431813,0.260572296,0.16843457,0.092524097,0.737496026,14,2015,698,Raja.binoculata,9
I,8,0.049566095,0.020524078,0.084261641,0.00206836,0.264600661,1,1984,698,Isopsetta.isolepis,9
I,8,0.04199411,0.016101555,0.080934525,0.001699003,0.261960596,2,1987,698,Isopsetta.isolepis,9
I,8,0.038873314,0.016857178,0.074809205,0.001679945,0.224638438,3,1990,698,Isopsetta.isolepis,9
I,8,0.03802625,0.016538899,0.058490242,0.002187827,0.192671927,4,1993,698,Isopsetta.isolepis,9
I,8,0.036474013,0.018794536,0.059093785,0.00258203,0.172626608,5,1996,698,Isopsetta.isolepis,9
I,8,0.035601111,0.018238924,0.052205202,0.002463728,0.166238442,6,1999,698,Isopsetta.isolepis,9
I,8,0.033503166,0.019098195,0.042162295,0.00320439,0.143267134,7,2001,698,Isopsetta.isolepis,9
I,8,0.037605237,0.024241322,0.043071743,0.004627878,0.153050669,8,2003,698,Isopsetta.isolepis,9
I,8,0.037129854,0.021333026,0.052717196,0.003124063,0.159352903,9,2005,698,Isopsetta.isolepis,9
I,8,0.03654649,0.018893408,0.056354919,0.002748742,0.183748693,10,2007,698,Isopsetta.isolepis,9
I,8,0.03152019,0.014136879,0.097403719,0.001838049,0.155617895,11,2009,698,Isopsetta.isolepis,9
I,8,0.031940919,0.014940621,0.065141118,0.001694232,0.166709553,12,2011,698,Isopsetta.isolepis,9
I,8,0.023481705,0.011690937,0.037186326,0.001389804,0.119313745,13,2013,698,Isopsetta.isolepis,9
I,8,0.029022372,0.013906341,0.054312578,0.001802345,0.144805515,14,2015,698,Isopsetta.isolepis,9
I,8,0.036370263,0.006925251,0.107875581,0.000277717,0.325487488,1,1984,698,Pleurogrammus.monopterygius,9
I,8,0.076914553,0.015483206,0.377086583,0.00080206,0.467736104,2,1987,698,Pleurogrammus.monopterygius,9
I,8,0.023751857,0.004922452,0.098263892,0.00023217,0.111658007,3,1990,698,Pleurogrammus.monopterygius,9
I,8,0.036357093,0.009136612,0.123753786,0.00056913,0.235370309,4,1993,698,Pleurogrammus.monopterygius,9
I,8,0.116330157,0.038296032,0.603088758,0.003297357,0.561503719,5,1996,698,Pleurogrammus.monopterygius,9
I,8,0.088645281,0.035128568,0.180339588,0.003974096,0.497905641,6,1999,698,Pleurogrammus.monopterygius,9
I,8,0.198971197,0.065413878,0.9036263,0.006743002,1.026553243,7,2001,698,Pleurogrammus.monopterygius,9
I,8,3.756338968,1.140106761,19.18997433,0.312583728,21.05398306,8,2003,698,Pleurogrammus.monopterygius,9
I,8,0.273645248,0.091877801,1.054565391,0.010092947,1.237456599,9,2005,698,Pleurogrammus.monopterygius,9
I,8,0.220955321,0.075921616,0.606653739,0.007243208,1.585479238,10,2007,698,Pleurogrammus.monopterygius,9
I,8,0.197786501,0.087131878,0.705132097,0.011782997,0.816686088,11,2009,698,Pleurogrammus.monopterygius,9
I,8,0.110454161,0.044239998,0.210256747,0.003733571,0.705974283,12,2011,698,Pleurogrammus.monopterygius,9
I,8,0.537221164,0.175337543,1.442118355,0.023325016,3.319697807,13,2013,698,Pleurogrammus.monopterygius,9
I,8,0.518959789,0.223857575,1.811620738,0.03086619,3.007809514,14,2015,698,Pleurogrammus.monopterygius,9
I,8,0.032649239,0.030490885,0.013140565,0.014747805,0.066003937,1,1984,698,Bathyraja.interrupta,9
I,8,0.032700477,0.031267472,0.009700277,0.018242448,0.055750479,2,1987,698,Bathyraja.interrupta,9
I,8,0.097917036,0.094616301,0.026459867,0.057551945,0.155397787,3,1990,698,Bathyraja.interrupta,9
I,8,0.014528169,0.013243352,0.006827506,0.005467529,0.032122516,4,1993,698,Bathyraja.interrupta,9
I,8,0.094336976,0.090729804,0.027281637,0.049864264,0.154150612,5,1996,698,Bathyraja.interrupta,9
I,8,0.127069293,0.120336079,0.038974786,0.067790029,0.2187455,6,1999,698,Bathyraja.interrupta,9
I,8,0.147972331,0.139909559,0.045769066,0.078842665,0.255806401,7,2001,698,Bathyraja.interrupta,9
I,8,0.163565017,0.15572307,0.049682306,0.087240446,0.287643181,8,2003,698,Bathyraja.interrupta,9
I,8,0.144785324,0.140218106,0.040201292,0.082182403,0.233242634,9,2005,698,Bathyraja.interrupta,9
I,8,0.192809233,0.187968058,0.051330317,0.11082559,0.309636667,10,2007,698,Bathyraja.interrupta,9
I,8,0.145553667,0.143464908,0.036303151,0.083146378,0.225042398,11,2009,698,Bathyraja.interrupta,9
I,8,0.111634058,0.107961903,0.030770108,0.06249948,0.18168995,12,2011,698,Bathyraja.interrupta,9
I,8,0.167855925,0.16151918,0.045086861,0.095384533,0.274204428,13,2013,698,Bathyraja.interrupta,9
I,8,0.069794723,0.065986402,0.023962079,0.033427959,0.129570729,14,2015,698,Bathyraja.interrupta,9
I,8,0.146044836,0.118238141,0.10540828,0.03629,0.386546576,1,1984,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.080685581,0.066497305,0.055180647,0.02103983,0.232262304,2,1987,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.045840154,0.036458388,0.036146604,0.009424664,0.127535394,3,1990,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.044709837,0.034607364,0.035718894,0.010313604,0.135475126,4,1993,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.038804011,0.030186035,0.031078199,0.008811652,0.122595883,5,1996,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.030810559,0.023448713,0.024051607,0.006764434,0.091252137,6,1999,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.021954161,0.017578919,0.017797852,0.004189809,0.070295474,7,2001,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.036497506,0.028513065,0.028099887,0.007462337,0.109490384,8,2003,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.047094817,0.037251364,0.033990793,0.010565637,0.137448432,9,2005,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.05648339,0.044400225,0.045656427,0.011579263,0.172969493,10,2007,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.044862075,0.035675468,0.033533948,0.009397381,0.122639181,11,2009,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.036673674,0.028191618,0.028668472,0.006535049,0.119090426,12,2011,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.028601241,0.021261814,0.024898511,0.004389793,0.098906964,13,2013,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.038327265,0.028015744,0.035709504,0.006167739,0.132424369,14,2015,698,Myoxocephalus.polyacanthocephalus,9
I,8,0.000759246,0.000598871,0.000699542,0.000172934,0.00226997,1,1984,698,Sebastes.borealis,9
I,8,0.002565682,0.002054471,0.002148721,0.000694164,0.007209578,2,1987,698,Sebastes.borealis,9
I,8,0.001074366,0.000855688,0.000802491,0.000250933,0.003210124,3,1990,698,Sebastes.borealis,9
I,8,0.00141946,0.001155165,0.001081975,0.00032346,0.004366869,4,1993,698,Sebastes.borealis,9
I,8,0.002587845,0.002116181,0.001744885,0.000587364,0.007214051,5,1996,698,Sebastes.borealis,9
I,8,0.002042359,0.001696498,0.001334124,0.000570138,0.00552217,6,1999,698,Sebastes.borealis,9
I,8,0.002878445,0.002352732,0.002036402,0.000705779,0.008393038,7,2001,698,Sebastes.borealis,9
I,8,0.004025293,0.003329962,0.002907176,0.000944527,0.011571214,8,2003,698,Sebastes.borealis,9
I,8,0.003033009,0.002376484,0.002660681,0.000713767,0.00868689,9,2005,698,Sebastes.borealis,9
I,8,0.002518295,0.002165185,0.001619162,0.000720117,0.006694329,10,2007,698,Sebastes.borealis,9
I,8,0.003046303,0.002511747,0.001972195,0.000748269,0.008402014,11,2009,698,Sebastes.borealis,9
I,8,0.003039579,0.002480197,0.002091947,0.000775324,0.008830654,12,2011,698,Sebastes.borealis,9
I,8,0.005375403,0.004294636,0.004145686,0.001205175,0.016936176,13,2013,698,Sebastes.borealis,9
I,8,0.005493104,0.004422518,0.003840921,0.001317007,0.017175695,14,2015,698,Sebastes.borealis,9
I,8,0.303301384,0.262911977,0.185511208,0.078402973,0.747790347,1,1984,698,Sebastes.zacentrus,9
I,8,0.117604376,0.095471947,0.091688698,0.027586976,0.361595005,2,1987,698,Sebastes.zacentrus,9
I,8,0.101161752,0.090445782,0.048678838,0.040427692,0.222491392,3,1990,698,Sebastes.zacentrus,9
I,8,0.09817812,0.091500619,0.038416601,0.04569921,0.196135008,4,1993,698,Sebastes.zacentrus,9
I,8,0.092949927,0.081990913,0.051486678,0.028313449,0.23058214,5,1996,698,Sebastes.zacentrus,9
