Area,Species,Year,meanOcc
7,Podothecus.accipenserinus,1987,0.121491244
7,Podothecus.accipenserinus,1990,0.116244013
7,Podothecus.accipenserinus,1993,0.121088243
7,Podothecus.accipenserinus,1996,0.070537684
7,Podothecus.accipenserinus,1999,0.076092438
7,Podothecus.accipenserinus,2001,0.088090004
7,Podothecus.accipenserinus,2003,0.150161065
7,Podothecus.accipenserinus,2005,0.095758719
7,Podothecus.accipenserinus,2007,0.101852806
7,Podothecus.accipenserinus,2009,0.154172401
7,Podothecus.accipenserinus,2011,0.070446508
7,Podothecus.accipenserinus,2013,0.097977892
7,Podothecus.accipenserinus,2015,0.133738626
7,Raja.binoculata,1984,0.176436691
7,Raja.binoculata,1987,0.2592184
7,Raja.binoculata,1990,0.114193894
7,Raja.binoculata,1993,0.181940353
7,Raja.binoculata,1996,0.146832235
7,Raja.binoculata,1999,0.155848729
7,Raja.binoculata,2001,0.089502932
7,Raja.binoculata,2003,0.101444426
7,Raja.binoculata,2005,0.093697037
7,Raja.binoculata,2007,0.110359526
7,Raja.binoculata,2009,0.098359447
7,Raja.binoculata,2011,0.116399505
7,Raja.binoculata,2013,0.075299308
7,Raja.binoculata,2015,0.108647505
7,Raja.rhina,1984,0.018082456
7,Raja.rhina,1987,0.042825482
7,Raja.rhina,1990,0.056734103
7,Raja.rhina,1993,0.115768636
7,Raja.rhina,1996,0.116130625
7,Raja.rhina,1999,0.141192903
7,Raja.rhina,2001,0.146407568
7,Raja.rhina,2003,0.171389735
7,Raja.rhina,2005,0.190777516
7,Raja.rhina,2007,0.15422713
7,Raja.rhina,2009,0.160610351
7,Raja.rhina,2011,0.162793491
7,Raja.rhina,2013,0.207211485
7,Raja.rhina,2015,0.215789357
7,Rougheye.and.Blackspotted.Rockfish,1984,0.048693734
7,Rougheye.and.Blackspotted.Rockfish,1987,0.053385064
7,Rougheye.and.Blackspotted.Rockfish,1990,0.049850417
7,Rougheye.and.Blackspotted.Rockfish,1993,0.04615608
7,Rougheye.and.Blackspotted.Rockfish,1996,0.04112253
7,Rougheye.and.Blackspotted.Rockfish,1999,0.044523095
7,Rougheye.and.Blackspotted.Rockfish,2001,0.045970063
7,Rougheye.and.Blackspotted.Rockfish,2003,0.046767209
7,Rougheye.and.Blackspotted.Rockfish,2005,0.047852029
7,Rougheye.and.Blackspotted.Rockfish,2007,0.048381557
7,Rougheye.and.Blackspotted.Rockfish,2009,0.049505059
7,Rougheye.and.Blackspotted.Rockfish,2011,0.04330577
7,Rougheye.and.Blackspotted.Rockfish,2013,0.038248393
7,Rougheye.and.Blackspotted.Rockfish,2015,0.03604237
7,Sebastes.alutus,1984,0.101318818
7,Sebastes.alutus,1987,0.137731196
7,Sebastes.alutus,1990,0.132593166
7,Sebastes.alutus,1993,0.158776901
7,Sebastes.alutus,1996,0.140916278
7,Sebastes.alutus,1999,0.173654461
7,Sebastes.alutus,2001,0.216430541
7,Sebastes.alutus,2003,0.208593801
7,Sebastes.alutus,2005,0.208730061
7,Sebastes.alutus,2007,0.192481508
7,Sebastes.alutus,2009,0.27000927
7,Sebastes.alutus,2011,0.295102306
7,Sebastes.alutus,2013,0.310208053
7,Sebastes.alutus,2015,0.296278842
7,Sebastes.babcocki,1984,0.001309485
7,Sebastes.babcocki,1987,0.001760678
7,Sebastes.babcocki,1990,0.001414601
7,Sebastes.babcocki,1993,0.001563632
7,Sebastes.babcocki,1996,0.001391342
7,Sebastes.babcocki,1999,0.001484947
7,Sebastes.babcocki,2001,0.0016861
7,Sebastes.babcocki,2003,0.001794379
7,Sebastes.babcocki,2005,0.002107189
7,Sebastes.babcocki,2007,0.002455528
7,Sebastes.babcocki,2009,0.002913277
7,Sebastes.babcocki,2011,0.002793597
7,Sebastes.babcocki,2013,0.003113387
7,Sebastes.babcocki,2015,0.002999219
7,Sebastes.borealis,1984,0.000283246
7,Sebastes.borealis,1987,0.001044676
7,Sebastes.borealis,1990,0.00035555
7,Sebastes.borealis,1993,0.000459127
7,Sebastes.borealis,1996,0.000608643
7,Sebastes.borealis,1999,0.000536461
7,Sebastes.borealis,2001,0.000629859
7,Sebastes.borealis,2003,0.001044045
7,Sebastes.borealis,2005,0.000830814
7,Sebastes.borealis,2007,0.000546365
7,Sebastes.borealis,2009,0.000838435
7,Sebastes.borealis,2011,0.000692347
7,Sebastes.borealis,2013,0.000957264
7,Sebastes.borealis,2015,0.000885236
7,Sebastes.brevispinis,1984,0.008566914
7,Sebastes.brevispinis,1987,0.012519827
7,Sebastes.brevispinis,1990,0.010744547
7,Sebastes.brevispinis,1993,0.011922833
7,Sebastes.brevispinis,1996,0.009489817
7,Sebastes.brevispinis,1999,0.008088597
7,Sebastes.brevispinis,2001,0.007905371
7,Sebastes.brevispinis,2003,0.008396746
7,Sebastes.brevispinis,2005,0.011623384
7,Sebastes.brevispinis,2007,0.012488932
7,Sebastes.brevispinis,2009,0.012844999
7,Sebastes.brevispinis,2011,0.01595891
7,Sebastes.brevispinis,2013,0.021014521
7,Sebastes.brevispinis,2015,0.020341647
7,Sebastes.polyspinis,1984,0.182337631
7,Sebastes.polyspinis,1987,0.234007142
7,Sebastes.polyspinis,1990,0.169671834
7,Sebastes.polyspinis,1993,0.235828098
7,Sebastes.polyspinis,1996,0.173437905
7,Sebastes.polyspinis,1999,0.266051387
7,Sebastes.polyspinis,2001,0.275337384
7,Sebastes.polyspinis,2003,0.209319582
7,Sebastes.polyspinis,2005,0.19855087
7,Sebastes.polyspinis,2007,0.176455623
7,Sebastes.polyspinis,2009,0.16422974
7,Sebastes.polyspinis,2011,0.142158518
7,Sebastes.polyspinis,2013,0.166202258
7,Sebastes.polyspinis,2015,0.118102483
7,Sebastes.proriger,1984,0.004765296
7,Sebastes.proriger,1987,0.004935503
7,Sebastes.proriger,1990,0.00417667
7,Sebastes.proriger,1993,0.004062039
7,Sebastes.proriger,1996,0.00400893
7,Sebastes.proriger,1999,0.004771041
7,Sebastes.proriger,2001,0.005119852
7,Sebastes.proriger,2003,0.005015684
7,Sebastes.proriger,2005,0.006823946
7,Sebastes.proriger,2007,0.006841054
7,Sebastes.proriger,2009,0.006080942
7,Sebastes.proriger,2011,0.00715143
7,Sebastes.proriger,2013,0.008625593
7,Sebastes.proriger,2015,0.009428725
7,Sebastes.variegatus,1984,0.034637894
7,Sebastes.variegatus,1987,0.080225968
7,Sebastes.variegatus,1990,0.056082331
7,Sebastes.variegatus,1993,0.083206692
7,Sebastes.variegatus,1996,0.038315151
7,Sebastes.variegatus,1999,0.030659616
7,Sebastes.variegatus,2001,0.034435747
7,Sebastes.variegatus,2003,0.02313778
7,Sebastes.variegatus,2005,0.031900719
7,Sebastes.variegatus,2007,0.020440603
7,Sebastes.variegatus,2009,0.024056171
7,Sebastes.variegatus,2011,0.02185451
7,Sebastes.variegatus,2013,0.024875104
7,Sebastes.variegatus,2015,0.017685523
7,Sebastes.zacentrus,1984,0.004302805
7,Sebastes.zacentrus,1987,0.005795265
7,Sebastes.zacentrus,1990,0.011964858
7,Sebastes.zacentrus,1993,0.013455416
7,Sebastes.zacentrus,1996,0.008643907
7,Sebastes.zacentrus,1999,0.007891051
7,Sebastes.zacentrus,2001,0.006586449
7,Sebastes.zacentrus,2003,0.007033628
7,Sebastes.zacentrus,2005,0.007913032
7,Sebastes.zacentrus,2007,0.005295945
7,Sebastes.zacentrus,2009,0.003986193
7,Sebastes.zacentrus,2011,0.003904116
7,Sebastes.zacentrus,2013,0.006469178
7,Sebastes.zacentrus,2015,0.005137084
7,Sebastolobus.alascanus,1984,0.003822266
7,Sebastolobus.alascanus,1987,0.003033338
7,Sebastolobus.alascanus,1990,0.001949705
7,Sebastolobus.alascanus,1993,0.00373762
7,Sebastolobus.alascanus,1996,0.005342942
7,Sebastolobus.alascanus,1999,0.006360249
7,Sebastolobus.alascanus,2001,0.008943035
7,Sebastolobus.alascanus,2003,0.009346837
7,Sebastolobus.alascanus,2005,0.007602381
7,Sebastolobus.alascanus,2007,0.00644638
7,Sebastolobus.alascanus,2009,0.008934999
7,Sebastolobus.alascanus,2011,0.007714084
7,Sebastolobus.alascanus,2013,0.004804546
7,Sebastolobus.alascanus,2015,0.004904843
7,Squalus.acanthias,1984,0.290066052
7,Squalus.acanthias,1987,0.157131345
7,Squalus.acanthias,1990,0.107289577
7,Squalus.acanthias,1993,0.181263991
7,Squalus.acanthias,1996,0.079449409
7,Squalus.acanthias,1999,0.317790741
7,Squalus.acanthias,2001,0.364329383
7,Squalus.acanthias,2003,0.489999994
7,Squalus.acanthias,2005,0.291759829
7,Squalus.acanthias,2007,0.250479538
7,Squalus.acanthias,2009,0.176561072
7,Squalus.acanthias,2011,0.198521521
7,Squalus.acanthias,2013,0.087523063
7,Squalus.acanthias,2015,0.061479746
7,Thaleichthys.pacificus,1984,0.030565825
7,Thaleichthys.pacificus,1987,0.057332368
7,Thaleichthys.pacificus,1990,0.074775495
7,Thaleichthys.pacificus,1993,0.072262111
7,Thaleichthys.pacificus,1996,0.088313801
7,Thaleichthys.pacificus,1999,0.097277561
7,Thaleichthys.pacificus,2001,0.097470127
7,Thaleichthys.pacificus,2003,0.074055569
7,Thaleichthys.pacificus,2005,0.069403644
7,Thaleichthys.pacificus,2007,0.074433607
7,Thaleichthys.pacificus,2009,0.077503986
7,Thaleichthys.pacificus,2011,0.049986555
7,Thaleichthys.pacificus,2013,0.050369391
7,Thaleichthys.pacificus,2015,0.050777124
7,Zaprora.silenus,1984,0.112425416
7,Zaprora.silenus,1987,0.132684657
7,Zaprora.silenus,1990,0.116049581
7,Zaprora.silenus,1993,0.101583167
7,Zaprora.silenus,1996,0.074557307
7,Zaprora.silenus,1999,0.050465253
7,Zaprora.silenus,2001,0.04476901
7,Zaprora.silenus,2003,0.038202906
7,Zaprora.silenus,2005,0.041494729
7,Zaprora.silenus,2007,0.031740041
7,Zaprora.silenus,2009,0.026654353
7,Zaprora.silenus,2011,0.02301064
7,Zaprora.silenus,2013,0.025596879
7,Zaprora.silenus,2015,0.036136735
10,Albatrossia.pectoralis,1984,2.62E-06
10,Albatrossia.pectoralis,1987,6.07E-06
10,Albatrossia.pectoralis,1990,5.59E-06
10,Albatrossia.pectoralis,1993,1.47E-05
10,Albatrossia.pectoralis,1996,9.67E-06
10,Albatrossia.pectoralis,1999,4.92E-05
10,Albatrossia.pectoralis,2001,1.78E-05
10,Albatrossia.pectoralis,2003,1.80E-05
10,Albatrossia.pectoralis,2005,3.71E-05
10,Albatrossia.pectoralis,2007,4.86E-06
10,Albatrossia.pectoralis,2009,2.39E-05
10,Albatrossia.pectoralis,2011,3.08E-05
10,Albatrossia.pectoralis,2013,3.81E-05
10,Albatrossia.pectoralis,2015,2.41E-05
10,Anoplopoma.fimbria,1984,0.3584022
10,Anoplopoma.fimbria,1987,0.353854714
10,Anoplopoma.fimbria,1990,0.136445833
10,Anoplopoma.fimbria,1993,0.16676686
10,Anoplopoma.fimbria,1996,0.119234086
10,Anoplopoma.fimbria,1999,0.210721444
10,Anoplopoma.fimbria,2001,0.12604251
10,Anoplopoma.fimbria,2003,0.154810911
10,Anoplopoma.fimbria,2005,0.222506611
10,Anoplopoma.fimbria,2007,0.187610238
10,Anoplopoma.fimbria,2009,0.13679003
10,Anoplopoma.fimbria,2011,0.078991558
10,Anoplopoma.fimbria,2013,0.015178788
10,Anoplopoma.fimbria,2015,0.033298672
10,Atheresthes.stomias,1984,0.808121289
10,Atheresthes.stomias,1987,0.826553316
10,Atheresthes.stomias,1990,0.805448183
10,Atheresthes.stomias,1993,0.847893902
10,Atheresthes.stomias,1996,0.874874168
10,Atheresthes.stomias,1999,0.939380428
10,Atheresthes.stomias,2001,0.902697747
10,Atheresthes.stomias,2003,0.858424852
10,Atheresthes.stomias,2005,0.896591293
10,Atheresthes.stomias,2007,0.856920642
10,Atheresthes.stomias,2009,0.948265032
10,Atheresthes.stomias,2011,0.946798348
10,Atheresthes.stomias,2013,0.910429363
10,Atheresthes.stomias,2015,0.887439954
10,Bathymaster.signatus,1984,0.065702629
10,Bathymaster.signatus,1987,0.075907469
10,Bathymaster.signatus,1990,0.111763037
10,Bathymaster.signatus,1993,0.10429965
10,Bathymaster.signatus,1996,0.106887259
10,Bathymaster.signatus,1999,0.102951796
10,Bathymaster.signatus,2001,0.088313896
10,Bathymaster.signatus,2003,0.066874393
10,Bathymaster.signatus,2005,0.067507456
10,Bathymaster.signatus,2007,0.067410234
10,Bathymaster.signatus,2009,0.054179612
10,Bathymaster.signatus,2011,0.037232435
10,Bathymaster.signatus,2013,0.030688602
10,Bathymaster.signatus,2015,0.034100939
10,Bathyraja.aleutica,1984,0.042876016
10,Bathyraja.aleutica,1987,0.031679616
10,Bathyraja.aleutica,1990,0.027092374
10,Bathyraja.aleutica,1993,0.004074244
10,Bathyraja.aleutica,1996,0.047658279
10,Bathyraja.aleutica,1999,0.142446409
10,Bathyraja.aleutica,2001,0.126406617
10,Bathyraja.aleutica,2003,0.122067105
10,Bathyraja.aleutica,2005,0.095710107
10,Bathyraja.aleutica,2007,0.187693223
10,Bathyraja.aleutica,2009,0.16962943
10,Bathyraja.aleutica,2011,0.155176777
10,Bathyraja.aleutica,2013,0.154724993
10,Bathyraja.aleutica,2015,0.192188673
10,Bathyraja.interrupta,1984,0.008036073
10,Bathyraja.interrupta,1987,0.033685156
10,Bathyraja.interrupta,1990,0.052739205
10,Bathyraja.interrupta,1993,0.015410316
10,Bathyraja.interrupta,1996,0.069358368
10,Bathyraja.interrupta,1999,0.101134576
10,Bathyraja.interrupta,2001,0.119865109
10,Bathyraja.interrupta,2003,0.143225253
10,Bathyraja.interrupta,2005,0.18485635
10,Bathyraja.interrupta,2007,0.138712993
10,Bathyraja.interrupta,2009,0.182361568
10,Bathyraja.interrupta,2011,0.180219809
10,Bathyraja.interrupta,2013,0.16968846
10,Bathyraja.interrupta,2015,0.149461814
10,Chionoecetes.bairdi,1984,0.362805802
10,Chionoecetes.bairdi,1987,0.150693213
10,Chionoecetes.bairdi,1990,0.080728352
10,Chionoecetes.bairdi,1993,0.194260259
10,Chionoecetes.bairdi,1996,0.187967298
10,Chionoecetes.bairdi,1999,0.294493831
10,Chionoecetes.bairdi,2001,0.328526453
10,Chionoecetes.bairdi,2003,0.300222019
10,Chionoecetes.bairdi,2005,0.391107497
10,Chionoecetes.bairdi,2007,0.282707286
10,Chionoecetes.bairdi,2009,0.244131608
10,Chionoecetes.bairdi,2011,0.192385651
10,Chionoecetes.bairdi,2013,0.250226311
10,Chionoecetes.bairdi,2015,0.195867498
10,Clupea.pallasi,1984,0.104497607
10,Clupea.pallasi,1987,0.105639462
10,Clupea.pallasi,1990,0.115861371
10,Clupea.pallasi,1993,0.041896933
10,Clupea.pallasi,1996,0.021493769
10,Clupea.pallasi,1999,0.027674263
10,Clupea.pallasi,2001,0.037563097
10,Clupea.pallasi,2003,0.036380145
10,Clupea.pallasi,2005,0.02571707
10,Clupea.pallasi,2007,0.018978871
10,Clupea.pallasi,2009,0.027986543
10,Clupea.pallasi,2011,0.022020352
10,Clupea.pallasi,2013,0.01678963
10,Clupea.pallasi,2015,0.052997632
10,Dasycottus.setiger,1984,0.070073691
10,Dasycottus.setiger,1987,0.051629819
10,Dasycottus.setiger,1990,0.036020586
10,Dasycottus.setiger,1993,0.125298606
10,Dasycottus.setiger,1996,0.093103033
10,Dasycottus.setiger,1999,0.08853721
10,Dasycottus.setiger,2001,0.15109519
10,Dasycottus.setiger,2003,0.096170123
10,Dasycottus.setiger,2005,0.082782574
10,Dasycottus.setiger,2007,0.105409768
10,Dasycottus.setiger,2009,0.099108509
10,Dasycottus.setiger,2011,0.052137558
10,Dasycottus.setiger,2013,0.078218096
10,Dasycottus.setiger,2015,0.103211771
10,Dusky.and.Dark.Rockfish,1984,0.246766468
10,Dusky.and.Dark.Rockfish,1987,0.360575449
10,Dusky.and.Dark.Rockfish,1990,0.200350852
10,Dusky.and.Dark.Rockfish,1993,0.195823972
10,Dusky.and.Dark.Rockfish,1996,0.153474535
10,Dusky.and.Dark.Rockfish,1999,0.168619577
10,Dusky.and.Dark.Rockfish,2001,0.150819202
10,Dusky.and.Dark.Rockfish,2003,0.141160889
10,Dusky.and.Dark.Rockfish,2005,0.140931309
10,Dusky.and.Dark.Rockfish,2007,0.117582741
10,Dusky.and.Dark.Rockfish,2009,0.132303566
10,Dusky.and.Dark.Rockfish,2011,0.116087534
10,Dusky.and.Dark.Rockfish,2013,0.119657461
10,Dusky.and.Dark.Rockfish,2015,0.114738444
10,Gadus.chalcogrammus,1984,0.615034911
10,Gadus.chalcogrammus,1987,0.627121528
10,Gadus.chalcogrammus,1990,0.661401147
10,Gadus.chalcogrammus,1993,0.662762275
10,Gadus.chalcogrammus,1996,0.793553613
10,Gadus.chalcogrammus,1999,0.753720751
10,Gadus.chalcogrammus,2001,0.657112457
10,Gadus.chalcogrammus,2003,0.544139295
10,Gadus.chalcogrammus,2005,0.549339057
10,Gadus.chalcogrammus,2007,0.655553279
10,Gadus.chalcogrammus,2009,0.745308926
10,Gadus.chalcogrammus,2011,0.761514544
10,Gadus.chalcogrammus,2013,0.859949142
10,Gadus.chalcogrammus,2015,0.847899594
10,Gadus.macrocephalus,1984,0.909988793
10,Gadus.macrocephalus,1987,0.923579894
10,Gadus.macrocephalus,1990,0.926201841
10,Gadus.macrocephalus,1993,0.915564128
10,Gadus.macrocephalus,1996,0.884165402
10,Gadus.macrocephalus,1999,0.860412454
10,Gadus.macrocephalus,2001,0.774723994
10,Gadus.macrocephalus,2003,0.825326815
10,Gadus.macrocephalus,2005,0.76686549
10,Gadus.macrocephalus,2007,0.788937533
10,Gadus.macrocephalus,2009,0.920492247
10,Gadus.macrocephalus,2011,0.925110431
10,Gadus.macrocephalus,2013,0.941872562
10,Gadus.macrocephalus,2015,0.907968074
10,Glyptocephalus.zachirus,1984,0.246167824
10,Glyptocephalus.zachirus,1987,0.572100337
10,Glyptocephalus.zachirus,1990,0.495269715
10,Glyptocephalus.zachirus,1993,0.522399627
10,Glyptocephalus.zachirus,1996,0.493268101
10,Glyptocephalus.zachirus,1999,0.500273961
10,Glyptocephalus.zachirus,2001,0.530373406
10,Glyptocephalus.zachirus,2003,0.569012699
10,Glyptocephalus.zachirus,2005,0.591758622
10,Glyptocephalus.zachirus,2007,0.666926836
10,Glyptocephalus.zachirus,2009,0.693915819
10,Glyptocephalus.zachirus,2011,0.628465267
10,Glyptocephalus.zachirus,2013,0.614341836
10,Glyptocephalus.zachirus,2015,0.656892369
10,Hemilepidotus.jordani,1984,0.36275289
10,Hemilepidotus.jordani,1987,0.43530965
10,Hemilepidotus.jordani,1990,0.27742166
10,Hemilepidotus.jordani,1993,0.2501429
10,Hemilepidotus.jordani,1996,0.274094211
10,Hemilepidotus.jordani,1999,0.294239536
10,Hemilepidotus.jordani,2001,0.190245006
10,Hemilepidotus.jordani,2003,0.171792713
10,Hemilepidotus.jordani,2005,0.186519022
10,Hemilepidotus.jordani,2007,0.154584227
10,Hemilepidotus.jordani,2009,0.232015933
10,Hemilepidotus.jordani,2011,0.167122186
10,Hemilepidotus.jordani,2013,0.22656461
10,Hemilepidotus.jordani,2015,0.222747103
10,Hemitripterus.bolini,1984,0.256848099
10,Hemitripterus.bolini,1987,0.271014905
10,Hemitripterus.bolini,1990,0.140319231
10,Hemitripterus.bolini,1993,0.091914993
10,Hemitripterus.bolini,1996,0.044863269
10,Hemitripterus.bolini,1999,0.0335376
10,Hemitripterus.bolini,2001,0.044808914
10,Hemitripterus.bolini,2003,0.056982165
10,Hemitripterus.bolini,2005,0.04341602
10,Hemitripterus.bolini,2007,0.028472106
10,Hemitripterus.bolini,2009,0.038713587
10,Hemitripterus.bolini,2011,0.040067664
10,Hemitripterus.bolini,2013,0.07193387
10,Hemitripterus.bolini,2015,0.046055058
10,Hexagrammos.decagrammus,1984,0.057014851
10,Hexagrammos.decagrammus,1987,0.086043015
10,Hexagrammos.decagrammus,1990,0.087196638
10,Hexagrammos.decagrammus,1993,0.070709918
10,Hexagrammos.decagrammus,1996,0.057207092
10,Hexagrammos.decagrammus,1999,0.049859722
10,Hexagrammos.decagrammus,2001,0.04988272
10,Hexagrammos.decagrammus,2003,0.038034973
10,Hexagrammos.decagrammus,2005,0.037886696
10,Hexagrammos.decagrammus,2007,0.041261709
10,Hexagrammos.decagrammus,2009,0.03673229
10,Hexagrammos.decagrammus,2011,0.022114183
10,Hexagrammos.decagrammus,2013,0.018223024
10,Hexagrammos.decagrammus,2015,0.019311551
10,Hippoglossoides.elassodon,1984,0.722397514
10,Hippoglossoides.elassodon,1987,0.772802183
10,Hippoglossoides.elassodon,1990,0.741327107
10,Hippoglossoides.elassodon,1993,0.739960644
10,Hippoglossoides.elassodon,1996,0.729835689
10,Hippoglossoides.elassodon,1999,0.736665133
10,Hippoglossoides.elassodon,2001,0.676222564
10,Hippoglossoides.elassodon,2003,0.706852268
10,Hippoglossoides.elassodon,2005,0.737905343
10,Hippoglossoides.elassodon,2007,0.737617059
10,Hippoglossoides.elassodon,2009,0.787568032
10,Hippoglossoides.elassodon,2011,0.780410836
10,Hippoglossoides.elassodon,2013,0.801164858
10,Hippoglossoides.elassodon,2015,0.804718797
10,Hippoglossus.stenolepis,1984,0.98502573
10,Hippoglossus.stenolepis,1987,0.993469271
10,Hippoglossus.stenolepis,1990,0.968877592
10,Hippoglossus.stenolepis,1993,0.984892079
10,Hippoglossus.stenolepis,1996,0.974205791
10,Hippoglossus.stenolepis,1999,0.977165375
10,Hippoglossus.stenolepis,2001,0.96459657
10,Hippoglossus.stenolepis,2003,0.969520799
10,Hippoglossus.stenolepis,2005,0.965975672
10,Hippoglossus.stenolepis,2007,0.968351558
10,Hippoglossus.stenolepis,2009,0.954115932
10,Hippoglossus.stenolepis,2011,0.965290385
10,Hippoglossus.stenolepis,2013,0.953058446
10,Hippoglossus.stenolepis,2015,0.970650082
10,Hyas.lyratus,1984,0.092004996
10,Hyas.lyratus,1987,0.004370363
10,Hyas.lyratus,1990,0.058568708
10,Hyas.lyratus,1993,0.076406618
10,Hyas.lyratus,1996,0.231399075
10,Hyas.lyratus,1999,0.320665766
10,Hyas.lyratus,2001,0.277469806
10,Hyas.lyratus,2003,0.294496591
10,Hyas.lyratus,2005,0.254255916
10,Hyas.lyratus,2007,0.236179981
10,Hyas.lyratus,2009,0.216723437
10,Hyas.lyratus,2011,0.156871741
10,Hyas.lyratus,2013,0.161916869
10,Hyas.lyratus,2015,0.196998728
10,Isopsetta.isolepis,1984,0.314876238
10,Isopsetta.isolepis,1987,0.304589314
10,Isopsetta.isolepis,1990,0.308488973
10,Isopsetta.isolepis,1993,0.307110166
10,Isopsetta.isolepis,1996,0.278334148
10,Isopsetta.isolepis,1999,0.291752103
10,Isopsetta.isolepis,2001,0.295058452
10,Isopsetta.isolepis,2003,0.322556404
10,Isopsetta.isolepis,2005,0.336116485
10,Isopsetta.isolepis,2007,0.3052442
10,Isopsetta.isolepis,2009,0.329085359
10,Isopsetta.isolepis,2011,0.302807123
10,Isopsetta.isolepis,2013,0.3050224
10,Isopsetta.isolepis,2015,0.31367345
10,Lepidopsetta.sp.,1984,0.868161427
10,Lepidopsetta.sp.,1987,0.869026364
10,Lepidopsetta.sp.,1990,0.737196398
10,Lepidopsetta.sp.,1993,0.728743019
10,Lepidopsetta.sp.,1996,0.663453056
10,Lepidopsetta.sp.,1999,0.637450521
10,Lepidopsetta.sp.,2001,0.617049856
10,Lepidopsetta.sp.,2003,0.661852312
10,Lepidopsetta.sp.,2005,0.679556103
10,Lepidopsetta.sp.,2007,0.692056237
10,Lepidopsetta.sp.,2009,0.671994414
10,Lepidopsetta.sp.,2011,0.653532015
10,Lepidopsetta.sp.,2013,0.641751868
10,Lepidopsetta.sp.,2015,0.653210988
10,Limanda.aspera,1984,0.15676843
10,Limanda.aspera,1987,0.107520943
10,Limanda.aspera,1990,0.082374234
10,Limanda.aspera,1993,0.058198538
10,Limanda.aspera,1996,0.054242862
10,Limanda.aspera,1999,0.048329288
10,Limanda.aspera,2001,0.033319552
10,Limanda.aspera,2003,0.042463787
10,Limanda.aspera,2005,0.040395778
10,Limanda.aspera,2007,0.028146618
10,Limanda.aspera,2009,0.036565438
10,Limanda.aspera,2011,0.028159025
10,Limanda.aspera,2013,0.024459488
10,Limanda.aspera,2015,0.024581302
10,Lycodes.brevipes,1984,0.01345235
10,Lycodes.brevipes,1987,0.024030923
10,Lycodes.brevipes,1990,0.03080793
10,Lycodes.brevipes,1993,0.078289991
10,Lycodes.brevipes,1996,0.148814418
10,Lycodes.brevipes,1999,0.179501537
10,Lycodes.brevipes,2001,0.135591951
10,Lycodes.brevipes,2003,0.137719438
10,Lycodes.brevipes,2005,0.116415035
10,Lycodes.brevipes,2007,0.11376065
10,Lycodes.brevipes,2009,0.076964351
10,Lycodes.brevipes,2011,0.047075439
10,Lycodes.brevipes,2013,0.064112678
10,Lycodes.brevipes,2015,0.064666288
10,Lycodes.palearis,1984,0.034682223
10,Lycodes.palearis,1987,0.047441196
10,Lycodes.palearis,1990,0.091709289
10,Lycodes.palearis,1993,0.1554071
10,Lycodes.palearis,1996,0.137838547
10,Lycodes.palearis,1999,0.156505411
10,Lycodes.palearis,2001,0.181990846
10,Lycodes.palearis,2003,0.192586267
10,Lycodes.palearis,2005,0.132431289
10,Lycodes.palearis,2007,0.109344609
10,Lycodes.palearis,2009,0.064779102
10,Lycodes.palearis,2011,0.073570511
10,Lycodes.palearis,2013,0.080102671
10,Lycodes.palearis,2015,0.120992983
10,Lyopsetta.exilis,1984,1.75E-05
10,Lyopsetta.exilis,1987,1.70E-05
10,Lyopsetta.exilis,1990,5.05E-05
10,Lyopsetta.exilis,1993,9.50E-05
10,Lyopsetta.exilis,1996,7.93E-05
10,Lyopsetta.exilis,1999,9.80E-05
10,Lyopsetta.exilis,2001,0.000207976
10,Lyopsetta.exilis,2003,0.000472036
10,Lyopsetta.exilis,2005,0.000101624
10,Lyopsetta.exilis,2007,0.000258004
10,Lyopsetta.exilis,2009,0.000421226
10,Lyopsetta.exilis,2011,0.000660441
10,Lyopsetta.exilis,2013,0.000988993
10,Lyopsetta.exilis,2015,0.001007549
10,Malacocottus.zonurus,1984,0.001476792
10,Malacocottus.zonurus,1987,0.001180925
10,Malacocottus.zonurus,1990,0.001088667
10,Malacocottus.zonurus,1993,0.001102824
10,Malacocottus.zonurus,1996,0.001076044
10,Malacocottus.zonurus,1999,0.001234817
10,Malacocottus.zonurus,2001,0.001412328
10,Malacocottus.zonurus,2003,0.001517879
10,Malacocottus.zonurus,2005,0.001453824
10,Malacocottus.zonurus,2007,0.001275141
10,Malacocottus.zonurus,2009,0.00121056
10,Malacocottus.zonurus,2011,0.000937953
10,Malacocottus.zonurus,2013,0.000771884
10,Malacocottus.zonurus,2015,0.000677917
10,Mallotus.villosus,1984,0.065152365
10,Mallotus.villosus,1987,0.065611686
10,Mallotus.villosus,1990,0.09137817
10,Mallotus.villosus,1993,0.156589624
10,Mallotus.villosus,1996,0.313579942
10,Mallotus.villosus,1999,0.310896768
10,Mallotus.villosus,2001,0.338291796
10,Mallotus.villosus,2003,0.276392462
10,Mallotus.villosus,2005,0.14416067
10,Mallotus.villosus,2007,0.242419255
10,Mallotus.villosus,2009,0.29043394
10,Mallotus.villosus,2011,0.29938673
10,Mallotus.villosus,2013,0.417920628
10,Mallotus.villosus,2015,0.155901418
10,Microstomus.pacificus,1984,0.322372283
10,Microstomus.pacificus,1987,0.418417656
10,Microstomus.pacificus,1990,0.488913702
10,Microstomus.pacificus,1993,0.409915014
10,Microstomus.pacificus,1996,0.33498984
10,Microstomus.pacificus,1999,0.215500876
10,Microstomus.pacificus,2001,0.285584198
10,Microstomus.pacificus,2003,0.306055862
