"","Lat","Lon","Station","Year","DateTime","Stratum","BottomDepth","BottomTemp","SurfTemp","Cruise","Haul","sum.CPUE","Atheresthesstomias","Hippoglossusstenolepis","Theragrachalcogramma","Gadusmacrocephalus","Glyptocephaluszachirus","Hippoglossoideselassodon","Microstomuspacificus","Anoplopomafimbria","Sebastesalutus","Thaleichthyspacificus","Sebastolobusalascanus","Hemilepidotusjordani","Lepidopsettabilineata","Lepidopsettapolyxystra","Lepidopsettasp.","Chionoecetesbairdi","Squalusacanthias","Sebastespolyspinis","Berryteuthismagister","Rajarhina","Bathymastersignatus","Malacocottuszonurus","Hyaslyratus","Hemitripterusbolini","Mallotusvillosus","Dasycottussetiger","Lycodesbrevipes","Lycodespalearis","Ophiodonelongatus","Sebastesbabcocki","Rajabinoculata","Isopsettaisolepis","Myoxocephaluspolyacanthocephalus","Sebastesborealis","Sebastesvariegatus","Bathyrajainterrupta","Sebasteszacentrus","Pleurogrammusmonopterygius","Zaprorasilenus","Parophrysvetulus","Bathyrajaaleutica","Albatrossiapectoralis","Sebastesbrevispinis","Hexagrammosdecagrammus","Limandaaspera","Clupeapallasi","Platichthysstellatus","Lyopsettaexilis","Hydrolaguscolliei","Oncorhynchustshawytscha","Pleuronectesquadrituberculatus","Myctophidae","Sebasteshelvomaculatus","Sebastesproriger","rougheyeandblackspottedrockfishunid.","Sebastesaleutianus","Sebastesmelanostictus","Sebastes aleutianus","Sebastes melanostictus","duskyanddarkrockfishesunid","Sebastesvariabilis","Sebastesciliatus","Merlucciusproductus"
"7996",54.61068,-133.1386,"446-56",2009,"7/29/2009 6:41",350,415,5.3,9.9,200901,304,0.0091,3.5734,0,0,0,0.4328,0,3.0629,7.882,0,0.2583,9.8211,0,0,0,0,0,0.3421,0,0.2773,1.1421,0,0,0,0,0,0,0,0,0,0.7772,0,0,0,0,0,1.4248,0,0,0,0,0,0,0,0,0,0,0,0,5.4766,0,0,0,0,0,0,0.4091,1.1276,0,0,0,0,0,10.0039
"7997",54.61068,-133.1386,"446-56",2009,"07/29/200906:41",350,415,5.3,9.9,200901,304,59.0877,3.5734,0,0,0,0.4328,0,3.0629,7.882,0,0.2583,9.8211,0,0,0,0,0,0.3421,0,0.2773,1.1421,0,0,0,0,0,0,0,0,0,0.7772,0,0,0,0,0,1.4248,0,0,0,0,0,0,0,0,0,0,0,0,5.4766,0,0,0,0,0,0,0.4091,1.1276,0,0,0,0,0,10.0039
"7998",54.61098,-161.3355,"105-56",2009,"06/04/200914:31",13,134,3.2,5.3,200901,48,161.1111,73.0148,8.0015,19.6667,3.8858,16.7419,25.2899,0.222,0,0,0.018,0,0,0.0714,0.0843,0,2.2997,0,0,0,0,0,0,0,0,0.0087,0,0,0,0,0,4.8013,0,0,0,0,0.5839,0,0,0,0,5.5871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7999",54.62788,-162.91701,"86-56",2009,"05/30/200915:25",11,77,3.4,4.7,200901,45,78.4362,2.5408,22.8946,13.7103,19.2281,0.5357,1.8214,0.0712,0,0,0,0,2.5446,0.6926,4.5145,0,0.1531,0,0,0,0,0.1577,0,0.1737,0,0.0298,0,0,0,0,0,0,0.0964,0.4324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8000",54.62934,-161.4071,"104-56",2009,"06/04/200917:09",13,143,3.2,5.4,200901,49,120.9997,27.0168,9.9911,13.0613,0.4064,19.4295,39.8717,0,0,0.3322,0.0671,0,0,0,0.1406,0,0.265,0,0,0,0,0,0,0,0,0.0071,0,0,0,0,0,8.2976,0,0,0,0,0.3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7358,0,0
"8001",54.63673,-133.47121,"442-56",2009,"07/28/200917:16",350,322,5.2,11.1,200901,303,60.9355,3.848,0,2.023,0,0.3068,0,2.5336,2.854,1.0065,0.0582,11.8492,0,0,0,0,0,0,0,1.6937,0.4163,0,0,0,0,0,0,0,0,0,8.857,0,0,0,0,0,0,0,0,0,0,0,0,1.394,0,0,0,0,0,0.5879,0,0,0,0,0,0,1.3412,2.706,0,0,0,0,0,4.512
"8002",54.64058,-161.1161,"108-56",2009,"06/03/200912:24",13,98,3.2,5.8,200901,61,73.2708,43.8564,16.4404,0.9369,3.4982,2.9353,2.1753,0,0,0,0,0,0,2.1753,0,0,0.1086,0,0,0,0,0.2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8003",54.64125,-159.1245,"132-56",2009,"06/10/200909:36",13,90,3,5.5,200901,83,363.6268,1.546,15.5871,0,31.4947,0,0,0,0,0.3025,0,0,0.4257,9.3506,3.7156,0,0,0,278.4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7767,0,0,8.249,0,0,1.3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6814,2.2256,0
"8004",54.65101,-159.44479,"128-57",2009,"06/10/200906:39",13,76,3.3,5.4,200901,82,109.6403,2.5533,11.1872,0,71.4934,0,0,0,0,0,0,0,2.0245,17.4081,0.6759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005",54.65577,-160.13631,"120-57",2009,"06/10/200907:16",13,93,3.3,5,200901,66,73.7012,5.3545,16.3887,0,24.2715,0,3.6615,0,0,0.3451,0,0,0.2173,8.9927,3.8489,0,0,0,0,0,0,0.3442,0,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8006",54.66,-163.3931,"80-57",2009,"05/29/200915:03",11,61,2.8,5.3,200901,28,535.0976,30.3722,44.0464,41.2376,27.9529,0,13.9807,0,0,0,0,0,18.2844,2.1688,299.7576,0,0,0,0,0,0,0,0,0,0,0.0076,0,0,0,0,0,0,3.6798,0,0,0,2.016,0,0,0,0,0,0,0,0,5.386,0,26.5311,0,0,0,11.8925,0,0,0,0,0,0,0,0,0,0,0,0
"8007",54.67898,-163.33771,"81-57",2009,"05/30/200908:49",11,78,2.9,4.9,200901,42,566.4922,122.003,55.0737,68.739,48.9701,0,74.1279,0,0,0,0,0,12.1409,1.1033,126.1932,0,0.1925,0,0,0,0,0,0,0.0821,0,0.0896,0,0,0,0,0,10.8592,1.7728,0,0,0,0,0,0,0,0,0,0,0,0,2.2938,0,0,0,0,0,3.5987,0,0,0,0,0,0,0,0,0,0,0,0
"8008",54.68035,-133.4946,"442-57",2009,"07/29/200910:56",251,288,5.4,10.6,200901,306,191.9828,11.5143,0,4.6847,1.3596,5.3863,0,5.2841,4.6421,0,0.0451,9.9801,0,0,0,0,0,0.8689,0,0.4682,0,0,0.1754,0,0,0,0,0,0,0,15.8982,0,0,0,5.8368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9598,0,0,0,0,0,0,3.5158,7.392,0,0,0,0,0,36.2961
"8009",54.68035,-133.4946,"442-57",2009,"7/29/2009 10:56",251,288,5.4,10.6,200901,306,0.0499,11.5143,0,4.6847,1.3596,5.3863,0,5.2841,4.6421,0,0.0451,9.9801,0,0,0,0,0,0.8689,0,0.4682,0,0,0.1754,0,0,0,0,0,0,0,15.8982,0,0,0,5.8368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9598,0,0,0,0,0,0,3.5158,7.392,0,0,0,0,0,36.2961
"8010",54.68744,-158.72369,"137-58",2009,"06/12/200916:06",122,103,4.3,6.6,200901,78,27.5787,0.8468,6.9573,0,6.8701,0,0.405,0,0,0.4749,0,0,0,1.3254,0,0,0,0,2.7834,0,5.9754,0.3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8011",54.70637,-162.9192,"86-58",2009,"05/30/200916:57",12,87,3,4.4,200901,46,153.8102,14.1112,13.15,52.1474,16.1685,0.4448,40.0021,0.0794,0,0,0,0,1.1716,1.5489,4.0789,0,2.4227,0,0,0,0,0,0,0,0.413,0.0119,0.023,0,0.3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1566,0,0,0,0,0,0,0,0,0,0,0,0
"8012",54.7091,-133.61951,"440-58",2009,"07/28/200915:34",251,252,5.6,11.2,200901,302,121.974,18.6054,0,56.9501,0.3568,6.1844,0,1.4892,0.618,0.3826,0,10.0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1037,0,13.3975,0,0,0,0,0,0,0,0,0,0,0,0,4.8302,0,0,0,0,0.0426,2.2825,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1562
"8013",54.7234,-133.85381,"437-58",2009,"07/29/200917:02",251,228,5.7,11.8,200901,283,65.8811,7.7948,0,2.3151,0.6852,0.7717,0,0.6392,0,15.9684,0.2455,5.6512,0,0,0,0,0,0,0,0,0,0,0.0616,0,0,0,0,0,0,0,19.1441,0,0,0,0,0,0.1832,0.1169,0,0,0,0,0,4.256,0,0,0,0,0,0.3227,0,0,0,0.0873,0.7249,0,0,0,0,0,0,0,0,0.4194
"8014",54.72529,-133.569,"441-58",2009,"07/28/200914:09",251,210,5.7,10.9,200901,301,32.8501,10.6859,0,9.2324,3.1737,0.8718,0,0.8203,0,0.2129,0.0211,1.041,0,0,0,0,0,0.4437,0,0,0,0,0.0998,0,0,0,0,0,0,1.3357,0.7829,0,0,0,0,0,0,0.0437,0,0,0,0,0,0.5505,0,0,0,0,0,2.3315,0,0,0,0.0936,0,0,0,0,0,0,0,0,0,0
"8015",54.74643,-162.7289,"88-59",2009,"05/30/200907:43",12,68,3.7,4.6,200901,25,163.7901,9.1989,11.2356,78.3613,11.2926,0,3.9651,0,0,0,0,0,3.9343,38.0268,6.4584,0,0.0017,0,0,0,0,0,0,0,0,0.0092,0,0,0,0,0,0,0,0.4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8016",54.75132,-158.82651,"135-59",2009,"06/09/200918:15",13,90,3,5.6,200901,65,12.9619,0,9.3594,0,0,0,0,0,0,0,0,0,0.4885,1.9728,1.0591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8017",54.75985,-158.34489,"141-59",2009,"06/12/200918:40",221,225,4.8,6.8,200901,79,93.7886,11.772,5.5413,3.1563,0,52.2461,0.5328,3.9279,1.4845,4.3321,0,4.0235,0,0,0,0,0,0,1.1369,0,0,0,0.0823,0,1.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742,0,0,0,0,0,0,0,0.1977,0,0,0,0,0,0,0
"8018",54.76921,-163.03551,"84-59",2009,"05/30/200910:04",12,43,3.6,4.7,200901,26,739.9913,6.3964,105.9816,92.5444,112.7761,0,1.0035,0,0,0,0,0,13.457,117.8182,262.6381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4294,0,0,0,0,0,0,0,0,0,0,0,0.1054,0,3.1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8019",54.7711,-157.88229,"147-60",2009,"06/12/200906:48",221,287,4.6,6.4,200901,92,84.9154,9.9938,2.2334,0,0,5.0194,0,2.4059,1.7692,0,0,8.9794,0,0,0,0,0,0,0,2.2115,0,0,0.0348,0,0,0,0,0,0,0,0,0,0,0,47.0075,0,0,0,0,0,0,0,1.2535,0,0,0,0,0,0.0553,0,0,0,0,0,0,0,0,2.8827,0,0,0,0,0,0
"8020",54.77367,-157.9527,"146-60",2009,"06/12/200909:24",122,155,4.5,6.4,200901,93,206.0244,3.6165,0,60.8793,0,2.4339,0,0.111,0,131.7431,0,0,0,0,0,0,0,0,0.5549,0.3421,0,0,0,0,0,0,0,0,0,0,0.9912,0,0,0,0,0.7042,0,0,0,1.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8228,0,0,0,0,0,0,0.6238,0,0
"8021",54.77959,-133.87849,"437-60",2009,"07/29/200914:56",151,195,5.8,11.7,200901,282,49.6645,3.5627,0,0.5827,0.6012,1.9625,0,0,0.1529,0.8135,0.2353,1.3954,0,0,0,0,0,0,0,0,0,0,0.1774,0,1.8482,0,0,0,0,0,0.334,0,0,0,0,0,0,1.1059,0,0,0,0,0,1.7442,0,0,0,0,0,0.478,0,0,0,0.8165,1.4808,0,0.2657,0,0,0,0,0.3719,0,0
"8022",54.78109,-160.7455,"112-60",2009,"06/05/200914:38",110,114,3.4,5.6,200901,53,52.2213,27.2105,2.1176,1.739,14.5377,1.2906,3.4078,0,0,0,0,0,0,0.6379,0,0,0.5254,0,0,0,0,0,0,0,0,0.0178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8023",54.78272,-161.1015,"108-60",2009,"06/01/200911:27",13,97,3.2,5.2,200901,36,110.286,50.6119,15.0459,0,3.2474,1.3589,35.1208,0,0,0,0,0,3.1856,0.3486,1.081,0,0,0,0,0,0,0.1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8024",54.78558,-160.00031,"121-60",2009,"06/05/200908:05",13,71,3.6,5.7,200901,50,185.7144,11.527,22.1297,0,69.8514,0,44.6177,0,0,0,0,0,0,21.4,13.2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.563,0,0,0,0,0,0,0.2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8025",54.78741,-162.6727,"89-60",2009,"05/30/200918:40",12,66,3.4,4.8,200901,47,143.4022,7.1762,16.2345,26.0818,17.6928,1.771,21.9255,0,0.3231,0,0,0,4.1546,19.5871,5.0737,0,0.5632,0,0,0,0,0.0252,0,0,0,0.0621,0,0,0,0,0,2.988,0,0.7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0046,0,0,0,0,0,0,0,0,0,0,0,0
"8026",54.79187,-134.06509,"435-60",2009,"07/27/200917:44",251,207,5.9,13.9,200901,290,59.0173,2.9682,2.5727,2.2558,2.6898,0.5691,0,0,0,0.6018,0,0.5854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.188,0,0,0,0,0.0622,0,15.5614,0,0,0,0,0,3.7624,0,0,0,0,0.0393,0,0,0,0,2.092,12.757,0,0,0,0,0,0,0,0,0
"8027",54.79472,-133.11659,"446-60",2009,"07/28/200914:57",151,212,5.8,10.5,200901,293,54.3561,23.5209,0,15.4431,0,0,0,0.3152,0,0,2.7422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0.0118,0,0,0,0,0,0,0,0,0,0,0.0323,6.6967,0,0,0,0,0,0,0.5473,0,0,0,0,0,0,1.4106
"8028",54.80127,-163.0495,"84-60",2009,"05/30/200907:06",12,47,3.2,4.8,200901,30,428.9078,6.7255,54.21,98.1224,28.6051,0,0.6299,0,0,0,0,0,28.9739,88.6496,37.0337,0,0,0,0,0,0,0.7873,0,0.0174,0,0.0191,0,0,0,0,0,0,0.247,1.7073,0,0,0,0,0,0,0,0,0,0,0,2.0802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8029",54.80394,-161.1346,"107-60",2009,"06/03/200914:50",13,95,3.1,5.3,200901,62,94.6455,49.3591,20.1956,0.5597,2.5281,0.5407,6.7277,0.0541,0,0.0091,0,0,5.3532,5.6578,1.3859,0,0,0,0,0,0,0.0998,0,0.0129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533,0,0,0,0,0,0,0,0,0,0,0,0
"8030",54.81303,-133.149,"446-61",2009,"07/28/200911:41",151,218,5.8,10.6,200901,292,70.8184,15.2421,0,45.6267,0,0.1463,0,0,0,0,2.103,0,0,0,0,0,0,0,0,0,3.5318,0,0.0237,0,0,0,0,0.0245,0,0,0,0,0,0,0,0,0.406,0,0,0,0,0,0,0,0,0,0,0,0.0529,0.4137,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8004
"8031",54.82665,-157.8633,"147-61",2009,"06/12/200911:02",122,158,4.6,6.4,200901,94,1262.4845,6.4098,4.3062,59.8852,1.6512,6.0689,0,0.8475,0,1180.5804,0,0,0,0,0,0,0,0,1.0569,0.1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0277,0,0
"8032",54.8279,-159.8582,"123-61",2009,"06/05/200910:13",13,56,5.1,5.5,200901,51,790.9304,0,24.2328,0,436.5835,0,0.1063,0,0,0,0,0,0.7971,313.9187,15.2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8033",54.83162,-160.51939,"115-61",2009,"06/01/200914:43",13,94,3.2,5.4,200901,37,220.1618,135.8411,27.0006,1.6979,20.2622,1.6892,21.904,0,0,0,0,0,4.8522,3.3698,1.5427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4404,0,1.3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8034",54.83437,-163.00481,"85-61",2009,"05/30/200919:08",12,85,3,4.7,200901,29,439.1287,8.3408,14.0494,29.2935,20.7804,1.598,65.694,0,0,0,0,0,8.3177,1.6956,9.9554,0,17.0088,0,0,0,0,0,0,0.0977,0,0.037,0.21,0.1005,1.1451,0,0,0,0.2093,0,0,0,0.7676,0,0,0,0,0,0,0,0,7.913,0,0,0,0,0,9.3854,0,0,0,0,0,0,0,0,0,0,0,0
"8035",54.84603,-160.81351,"111-61",2009,"06/05/200912:01",13,90,3.2,5.8,200901,52,142.8273,30.1968,13.0841,0.7085,64.3426,0,2.0435,0,0,0.041,0,0,7.9762,5.2019,0.6563,0,0,0,0.4795,0,0,11.418,0,0.0433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2073,1.0814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8036",54.8473,-157.6505,"150-61",2009,"06/12/200913:19",221,256,4.5,6.7,200901,95,54.4988,11.5811,0,7.1244,0,2.0204,0,0.3099,3.421,8.5564,0,4.4528,0,0,0,0,0,0,0,9.6274,0,0,0.0212,0,0,0,0,0,0,0,0.7376,0,0,0,1.02,0,0,0,0,0,0,0,1.6399,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0828,2.5422,0,0,0,0,0,0
"8037",54.85963,-162.9285,"86-62",2009,"05/30/200916:47",12,47,3.9,4.6,200901,28,214.8748,2.7397,14.6246,7.1877,31.3734,0,1.278,0.0384,0,0,0,0,19.1506,59.8525,42.3783,0,0,0,0,0,0,0,0,0.1395,0,0.0209,0,0,0,0,0,0,0,2.698,0,0,0,0,0,0,0,0,0,0,0,1.6622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8038",54.88055,-161.3644,"105-62",2009,"06/01/200909:05",110,136,3.2,5.4,200901,35,248.7053,99.7866,47.052,4.2106,3.4793,10.7717,58.312,0,0,0,0,0,0,0.892,0.6341,0,0.2131,0,0,0,10.3448,0,0,0,0,0.1429,0.0034,0,0,0,0,4.1261,0,0,0,0,0,0,0,0,0,7.2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8039",54.88351,-163.1096,"83-62",2009,"05/30/200913:33",12,46,3.3,4.4,200901,27,636.8211,4.7038,48.4957,123.3684,56.4302,0,1.2099,0,0.0703,0,0,0,22.722,9.3185,194.3147,0,0.0147,0,0,0,0,0.1651,0,0.3131,0,0,0,0,0,0,0,0,0.1063,8.134,0,0,0,0,0,0,0,0,0,0,0,43.057,0,2.4034,0,0,0,1.1527,0,0,0,0,0,0,0,0,0,0,0,0
"8040",54.88707,-162.58591,"90-62",2009,"05/31/200907:48",12,26,4.8,4.8,200901,30,152.5451,0.6225,20.0201,0.8773,18.7707,0,0,0,0,0,0,0,28.8713,44.1995,13.3231,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,2.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8041",54.88871,-160.82291,"111-62",2009,"06/03/200918:19",13,88,3.3,5.9,200901,64,128.0847,53.0155,21.8594,0.9484,11.7265,1.033,8.4218,0,0,0,0,0,2.8489,25.4344,1.6432,0,0,0,0,0,0,0.0669,0,0,0,0.0162,0,0,0,0,0,0,0,0.3382,0,0,0,0,0.4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8042",54.88896,-160.7128,"113-62",2009,"06/03/200919:44",13,84,3.2,5.9,200901,65,138.1455,63.3318,25.5376,1.158,9.7499,0.6101,4.6927,0,0,0,0,0,3.1678,24.662,2.5456,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8043",54.90369,-159.85159,"123-63",2009,"06/05/200912:14",13,57,5.5,5.8,200901,52,77.0247,0.6556,4.4455,0.1234,4.2895,0,2.3655,0,0,0,0.0137,0,0.03,41.2241,19.7721,0,0,0,0,0,0,0,0,0,0,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8044",54.91571,-160.6618,"113-63",2009,"06/05/200909:17",13,85,3.4,5.5,200901,51,112.6118,58.7719,18.2872,0.0646,12.0693,0.1018,7.2522,0,0,0.4249,0,0,1.4099,5.0466,0.4484,0,0.0015,0.6726,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4582,0.2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8045",54.91642,-157.2393,"155-63",2009,"06/13/200907:10",420,514,4.1,7.3,200901,97,322.7683,0,0,0,0,0,0,2.3424,136.9546,0,0,31.2258,0,0,0,0,0,0,0,0.2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8046",54.92035,-160.6011,"114-63",2009,"06/01/200916:10",13,84,3.3,5.9,200901,38,229.6422,67.1125,60.447,27.2091,20.4925,0.5177,9.6188,0,0,0,0,0,6.1345,33.9918,3.5338,0,0,0,0,0,0,0,0,0,0,0.0091,0,0,0,0,0,0,0.2287,0,0,0,0,0,0,0,0,0,0,0,0.0908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8047",54.92093,-159.53909,"127-63",2009,"06/05/200914:12",13,46,5.4,5.6,200901,53,903.2964,0,20.0521,0,799.4192,0,0.5482,0,0,0,0,0,1.5848,59.5446,13.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8035,0,0.3024,0,0,0,0,0.4797,0,0,0,0,0,0,0,0,2.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8048",54.94987,-160.6362,"113-64",2009,"06/05/200907:28",13,97,3.3,5.7,200901,50,131.2444,63.475,20.2467,7.0822,19.7533,0.8491,13.133,0,0,0,0,0,2.1558,0.1157,1.0907,0,0.0176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8049",54.96341,-159.5354,"127-64",2009,"06/06/200907:32",13,61,5.2,5.5,200901,54,901.6764,5.7435,20.4491,0,605.4268,0.1989,3.4102,0,0,0,0.0204,0,8.0996,98.6374,53.1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0,0,0,0,0,10.4272,0,1.4512,0,0,0,0,5.2095,0,0.8397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8050",54.97316,-157.3858,"153-64",2009,"06/12/200916:41",122,126,4.6,6.8,200901,96,89.3539,6.5244,7.9262,5.278,11.0099,0,0,0.7271,0,51.1409,0,0,0,0,0,0,0,0,2.6313,0.8548,0,0.1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885,0,0,0,0.8194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5503,0,0
"8051",54.98764,-162.00909,"97-64",2009,"05/30/200916:20",12,91,3.9,5.4,200901,32,222.6291,8.9629,24.2818,72.0905,13.1475,0.1121,82.15,0,0,0,0,0,0.9243,0.3504,0.3752,0,4.2217,0,0,0,0,0,0,0,0.2366,0.2589,0.0033,0,0.3908,0,0,6.1676,0.6019,0.9961,0,0,0,0,0,0,0,0,0,0,0,2.2716,0,0,0,0,0,0.5599,0,0,0,0,0,0,0,0,0,0,0,0
"8052",54.98975,-159.87421,"123-65",2009,"06/06/200910:03",13,43,5.5,5.6,200901,55,96.8345,2.569,6.4994,0,9.7583,0,0.2024,0,0,0,0,0,0.3436,41.214,22.1994,0,0,0,0,0,3.9025,0,0,0,0,0.0204,0,0,0,0,0,2.4004,0,2.5455,0,0,0,0,0,0,0.0926,0,0,0,0,0,0,1.5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8053",54.99899,-158.7282,"137-65",2009,"06/10/200914:33",120,121,4.4,6.3,200901,84,230.6735,193.5577,8.4389,0.3355,5.4177,16.0712,4.4791,1.1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8054",55.00043,-160.62019,"114-65",2009,"06/01/200917:35",13,115,3,5.2,200901,39,108.3477,58.3059,16.244,8.867,1.0104,0.3181,18.8442,0,0,0,0,0,3.2543,0.2589,0.2248,0,0.2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8055",55.0028,-160.9525,"109-65",2009,"06/01/200912:43",13,109,2.9,5.5,200901,53,88.8987,36.2378,7.6062,0.7512,0.4412,1.7212,28.3631,0,0,0,0,0,0.9153,0.5908,0.9919,0,2.2004,0,0,0,0,0,0,0.0299,0,0.0102,0.0175,0,0,0,0,2.4105,0,0,0,0,0,0,0,0,0.1466,3.5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
